time,temperature_2m_C,precipitation_mm,rain_mm,weathercode,cloudcover_perc,cloudcover_low_perc,cloudcover_mid_perc,cloudcover_high_perc
2022-03-22T23:00,6.4,0.00,0.00,0,3,0,5,0
2022-03-23T00:00,5.6,0.00,0.00,0,8,0,14,0
2022-03-23T01:00,5.2,0.00,0.00,0,10,0,17,0
2022-03-23T02:00,4.9,0.00,0.00,0,19,0,31,0
2022-03-23T03:00,4.5,0.00,0.00,0,17,0,29,0
2022-03-23T04:00,4.2,0.00,0.00,1,21,0,35,0
2022-03-23T05:00,3.9,0.00,0.00,0,13,0,22,0
2022-03-23T06:00,3.6,0.00,0.00,1,21,0,35,0
2022-03-23T07:00,5.7,0.00,0.00,1,22,0,37,0
2022-03-23T08:00,9.9,0.00,0.00,0,14,0,24,0
2022-03-23T09:00,12.4,0.00,0.00,0,0,0,0,0
2022-03-23T10:00,14.3,0.00,0.00,0,3,0,5,0
2022-03-23T11:00,15.8,0.00,0.00,0,1,0,2,0
2022-03-23T12:00,16.8,0.00,0.00,0,0,0,0,0
2022-03-23T13:00,17.4,0.00,0.00,0,0,0,0,0
2022-03-23T14:00,17.5,0.00,0.00,0,0,0,0,0
2022-03-23T15:00,17.4,0.00,0.00,0,0,0,0,0
2022-03-23T16:00,17.0,0.00,0.00,0,0,0,0,0
2022-03-23T17:00,16.1,0.00,0.00,0,0,0,0,0
2022-03-23T18:00,14.4,0.00,0.00,0,0,0,0,0
2022-03-23T19:00,10.7,0.00,0.00,0,0,0,0,0
2022-03-23T20:00,8.7,0.00,0.00,0,0,0,0,0
2022-03-23T21:00,8.2,0.00,0.00,0,0,0,0,0
2022-03-23T22:00,9.3,0.00,0.00,0,0,0,0,0
2022-03-23T23:00,10.1,0.00,0.00,0,0,0,0,0
2022-03-24T00:00,9.8,0.00,0.00,0,0,0,0,0
2022-03-24T01:00,9.3,0.00,0.00,0,0,0,0,0
2022-03-24T02:00,8.6,0.00,0.00,0,0,0,0,0
2022-03-24T03:00,7.0,0.00,0.00,0,0,0,0,0
2022-03-24T04:00,5.9,0.00,0.00,0,0,0,0,0
2022-03-24T05:00,5.6,0.00,0.00,0,0,0,0,0
2022-03-24T06:00,5.4,0.00,0.00,0,0,0,0,0
2022-03-24T07:00,3.7,0.00,0.00,0,0,0,0,0
2022-03-24T08:00,9.3,0.00,0.00,0,0,0,0,0
2022-03-24T09:00,13.4,0.00,0.00,0,0,0,0,0
2022-03-24T10:00,15.1,0.00,0.00,0,0,0,0,0
2022-03-24T11:00,16.1,0.00,0.00,0,0,0,0,0
2022-03-24T12:00,16.5,0.00,0.00,0,0,0,0,0
2022-03-24T13:00,16.6,0.00,0.00,0,0,0,0,0
2022-03-24T14:00,16.7,0.00,0.00,0,0,0,0,0
2022-03-24T15:00,16.6,0.00,0.00,0,0,0,0,0
2022-03-24T16:00,16.1,0.00,0.00,0,0,0,0,0
2022-03-24T17:00,14.9,0.00,0.00,0,0,0,0,0
2022-03-24T18:00,12.9,0.00,0.00,0,0,0,0,0
2022-03-24T19:00,11.1,0.00,0.00,0,0,0,0,0
2022-03-24T20:00,9.7,0.00,0.00,0,0,0,0,0
2022-03-24T21:00,8.5,0.00,0.00,0,0,0,0,0
2022-03-24T22:00,7.4,0.00,0.00,0,0,0,0,0
2022-03-24T23:00,6.3,0.00,0.00,0,0,0,0,0
2022-03-25T00:00,5.0,0.00,0.00,0,0,0,0,0
2022-03-25T01:00,4.3,0.00,0.00,0,0,0,0,0
2022-03-25T02:00,3.5,0.00,0.00,0,0,0,0,0
2022-03-25T03:00,2.7,0.00,0.00,0,0,0,0,0
2022-03-25T04:00,2.1,0.00,0.00,0,0,0,0,0
2022-03-25T05:00,1.8,0.00,0.00,0,0,0,0,0
2022-03-25T06:00,1.6,0.00,0.00,0,0,0,0,0
2022-03-25T07:00,3.8,0.00,0.00,0,0,0,0,0
2022-03-25T08:00,7.6,0.00,0.00,0,0,0,0,0
2022-03-25T09:00,10.1,0.00,0.00,0,0,0,0,0
2022-03-25T10:00,12.2,0.00,0.00,0,0,0,0,0
2022-03-25T11:00,13.7,0.00,0.00,0,0,0,0,0
2022-03-25T12:00,14.8,0.00,0.00,0,0,0,0,0
2022-03-25T13:00,15.3,0.00,0.00,0,0,0,0,0
2022-03-25T14:00,15.4,0.00,0.00,0,0,0,0,0
2022-03-25T15:00,15.3,0.00,0.00,0,0,0,0,0
2022-03-25T16:00,14.8,0.00,0.00,0,1,1,0,0
2022-03-25T17:00,13.7,0.00,0.00,0,0,0,0,0
2022-03-25T18:00,11.7,0.00,0.00,0,0,0,0,0
2022-03-25T19:00,10.4,0.00,0.00,0,0,0,0,0
2022-03-25T20:00,9.4,0.00,0.00,0,0,0,0,0
2022-03-25T21:00,8.7,0.00,0.00,0,0,0,0,0
2022-03-25T22:00,8.1,0.00,0.00,0,0,0,0,0
2022-03-25T23:00,7.5,0.00,0.00,0,0,0,0,0
2022-03-26T00:00,6.9,0.00,0.00,0,0,0,0,0
2022-03-26T01:00,6.3,0.00,0.00,0,0,0,0,0
2022-03-26T02:00,5.7,0.00,0.00,0,0,0,0,0
2022-03-26T03:00,5.1,0.00,0.00,0,0,0,0,0
2022-03-26T04:00,4.5,0.00,0.00,0,0,0,0,0
2022-03-26T05:00,4.1,0.00,0.00,0,0,0,0,0
2022-03-26T06:00,3.8,0.00,0.00,0,0,0,0,0
2022-03-26T07:00,5.2,0.00,0.00,0,0,0,0,0
2022-03-26T08:00,8.4,0.00,0.00,0,0,0,0,0
2022-03-26T09:00,11.0,0.00,0.00,0,0,0,0,0
2022-03-26T10:00,13.2,0.00,0.00,0,0,0,0,0
2022-03-26T11:00,14.7,0.00,0.00,0,0,0,0,0
2022-03-26T12:00,15.6,0.00,0.00,0,0,0,0,0
2022-03-26T13:00,16.1,0.00,0.00,0,0,0,0,0
2022-03-26T14:00,16.3,0.00,0.00,0,0,0,0,0
2022-03-26T15:00,16.2,0.00,0.00,0,0,0,0,0
2022-03-26T16:00,15.7,0.00,0.00,0,0,0,0,0
2022-03-26T17:00,14.7,0.00,0.00,0,0,0,0,0
2022-03-26T18:00,12.7,0.00,0.00,0,0,0,0,0
2022-03-26T19:00,11.4,0.00,0.00,0,0,0,0,0
2022-03-26T20:00,10.4,0.00,0.00,0,0,0,0,0
2022-03-26T21:00,9.6,0.00,0.00,0,0,0,0,0
2022-03-26T22:00,8.8,0.00,0.00,0,0,0,0,0
2022-03-26T23:00,8.2,0.00,0.00,0,0,0,0,0
2022-03-27T00:00,7.6,0.00,0.00,0,0,0,0,0
2022-03-27T01:00,7.0,0.00,0.00,0,0,0,0,0
2022-03-27T02:00,6.5,0.00,0.00,0,0,0,0,0
2022-03-27T03:00,6.0,0.00,0.00,0,0,0,0,0
2022-03-27T04:00,5.5,0.00,0.00,0,1,1,0,0
2022-03-27T05:00,5.0,0.00,0.00,0,3,3,0,0
2022-03-27T06:00,5.0,0.00,0.00,0,19,21,0,0
2022-03-27T07:00,7.2,0.00,0.00,3,90,100,0,0
2022-03-27T08:00,8.6,0.00,0.00,3,90,100,0,0
2022-03-27T09:00,10.0,0.00,0.00,3,90,100,0,0
2022-03-27T10:00,12.2,0.00,0.00,1,48,53,0,0
2022-03-27T11:00,13.2,0.00,0.00,0,9,10,0,0
2022-03-27T12:00,14.5,0.00,0.00,0,8,9,0,0
2022-03-27T13:00,15.4,0.00,0.00,1,36,40,0,0
2022-03-27T14:00,16.1,0.00,0.00,3,80,89,0,0
2022-03-27T15:00,16.1,0.00,0.00,3,86,96,0,0
2022-03-27T16:00,16.0,0.00,0.00,3,86,95,0,0
2022-03-27T17:00,15.2,0.00,0.00,2,73,81,0,0
2022-03-27T18:00,13.2,0.00,0.00,2,55,61,0,0
2022-03-27T19:00,12.3,0.00,0.00,0,5,6,0,0
2022-03-27T20:00,11.0,0.00,0.00,0,0,0,0,0
2022-03-27T21:00,9.9,0.00,0.00,0,0,0,0,0
2022-03-27T22:00,9.0,0.00,0.00,0,10,11,0,0
2022-03-27T23:00,8.1,0.00,0.00,0,5,6,0,0
2022-03-28T00:00,7.4,0.00,0.00,0,2,2,0,0
2022-03-28T01:00,6.5,0.00,0.00,0,2,2,0,0
2022-03-28T02:00,5.6,0.00,0.00,0,1,1,0,0
2022-03-28T03:00,5.0,0.00,0.00,0,0,0,0,0
2022-03-28T04:00,4.3,0.00,0.00,0,0,0,0,0
2022-03-28T05:00,3.7,0.00,0.00,0,0,0,0,0
2022-03-28T06:00,3.3,0.00,0.00,0,0,0,0,0
2022-03-28T07:00,5.5,0.00,0.00,0,0,0,0,0
2022-03-28T08:00,9.4,0.00,0.00,0,0,0,0,0
2022-03-28T09:00,11.9,0.00,0.00,0,1,0,1,1
2022-03-28T10:00,13.9,0.00,0.00,0,13,0,11,22
2022-03-28T11:00,15.3,0.00,0.00,0,6,0,9,3
2022-03-28T12:00,16.3,0.00,0.00,0,9,0,4,21
2022-03-28T13:00,17.0,0.00,0.00,1,26,4,0,74
2022-03-28T14:00,17.2,0.00,0.00,1,32,2,0,100
2022-03-28T15:00,17.0,0.00,0.00,1,29,0,0,98
2022-03-28T16:00,16.4,0.00,0.00,1,33,1,6,96
2022-03-28T17:00,15.4,0.00,0.00,1,29,1,6,83
2022-03-28T18:00,13.7,0.00,0.00,2,62,0,53,100
2022-03-28T19:00,12.0,0.00,0.00,3,80,0,84,100
2022-03-28T20:00,10.9,0.00,0.00,3,84,0,90,100
2022-03-28T21:00,10.1,0.00,0.00,3,85,0,92,100
2022-03-28T22:00,9.7,0.00,0.00,2,77,0,79,100
2022-03-28T23:00,9.0,0.00,0.00,1,34,0,7,100
2022-03-29T00:00,8.4,0.00,0.00,2,55,0,41,100
2022-03-29T01:00,7.8,0.00,0.00,3,89,0,99,99
2022-03-29T02:00,7.3,0.00,0.00,3,89,0,100,98
2022-03-29T03:00,6.9,0.00,0.00,3,84,0,95,91
2022-03-29T04:00,6.6,0.00,0.00,1,44,0,30,87
2022-03-29T05:00,6.6,0.00,0.00,1,34,0,32,49
2022-03-29T06:00,6.7,0.00,0.00,2,53,0,68,42
2022-03-29T07:00,8.0,0.00,0.00,2,67,0,92,40
2022-03-29T08:00,10.0,0.00,0.00,2,62,0,96,16
2022-03-29T09:00,11.8,0.00,0.00,3,85,0,96,91
2022-03-29T10:00,13.8,0.00,0.00,2,80,9,69,100
2022-03-29T11:00,15.0,0.00,0.00,3,97,14,90,100
2022-03-29T12:00,15.3,0.00,0.00,3,100,37,99,100
2022-03-29T13:00,15.5,0.00,0.00,3,94,4,100,100
2022-03-29T14:00,15.1,0.00,0.00,3,90,0,100,100
2022-03-29T15:00,14.8,0.00,0.00,3,89,0,99,100
2022-03-29T16:00,14.0,0.00,0.00,3,87,0,96,99
2022-03-29T17:00,13.1,0.10,0.10,51,88,0,97,100
2022-03-29T18:00,11.8,0.20,0.20,51,89,0,99,100
2022-03-29T19:00,10.3,0.30,0.30,51,90,0,100,100
2022-03-29T20:00,9.5,0.10,0.10,51,97,11,96,99
2022-03-29T21:00,8.8,0.00,0.00,2,66,4,54,99
2022-03-29T22:00,8.5,0.00,0.00,2,67,10,58,78
2022-03-29T23:00,8.2,0.00,0.00,1,38,0,42,44
2022-03-30T00:00,7.7,0.00,0.00,1,50,0,50,65
2022-03-30T01:00,7.2,0.00,0.00,2,50,3,45,69
2022-03-30T02:00,6.9,0.00,0.00,2,55,15,50,38
2022-03-30T03:00,6.3,0.00,0.00,3,99,42,88,27
2022-03-30T04:00,5.8,0.00,0.00,3,100,55,86,41
2022-03-30T05:00,5.6,0.00,0.00,3,81,29,69,46
2022-03-30T06:00,5.2,0.00,0.00,3,80,0,93,82
2022-03-30T07:00,6.4,0.00,0.00,3,85,0,96,90
2022-03-30T08:00,7.0,0.00,0.00,3,82,0,96,81
2022-03-30T09:00,8.2,0.00,0.00,2,78,4,95,57
2022-03-30T10:00,9.4,0.00,0.00,1,43,2,65,8
2022-03-30T11:00,10.7,0.00,0.00,3,81,28,75,35
2022-03-30T12:00,11.3,0.00,0.00,3,100,68,67,12
2022-03-30T13:00,11.7,0.00,0.00,3,100,96,84,17
2022-03-30T14:00,11.6,0.00,0.00,3,100,75,96,24
2022-03-30T15:00,11.0,0.00,0.00,3,99,23,97,66
2022-03-30T16:00,10.5,0.00,0.00,3,89,3,100,89
2022-03-30T17:00,9.9,0.00,0.00,3,88,2,100,86
2022-03-30T18:00,9.2,0.00,0.00,3,81,4,100,58
2022-03-30T19:00,8.0,0.00,0.00,3,89,6,100,77
2022-03-30T20:00,7.4,0.10,0.10,51,95,8,100,93
2022-03-30T21:00,7.0,0.10,0.10,51,100,14,100,93
2022-03-30T22:00,6.6,0.10,0.10,51,100,45,98,93
2022-03-30T23:00,6.3,0.00,0.00,3,100,59,89,93
2022-03-31T00:00,5.9,0.00,0.00,2,65,1,60,94
2022-03-31T01:00,5.4,0.00,0.00,2,54,6,34,94
2022-03-31T02:00,4.9,0.00,0.00,3,89,41,43,89
2022-03-31T03:00,4.4,0.00,0.00,3,100,78,84,88
2022-03-31T04:00,3.8,0.00,0.00,3,100,79,77,60
2022-03-31T05:00,3.3,0.00,0.00,3,100,76,72,43
2022-03-31T06:00,2.6,0.10,0.10,51,100,99,67,63
2022-03-31T07:00,1.9,0.20,0.20,51,100,100,95,43
2022-03-31T08:00,1.9,0.20,0.20,51,100,100,98,13
2022-03-31T09:00,2.7,0.10,0.10,51,100,99,100,3
2022-03-31T10:00,4.2,0.10,0.10,51,100,59,99,0
2022-03-31T11:00,5.3,0.10,0.10,51,100,93,98,0
2022-03-31T12:00,5.8,0.20,0.20,51,100,96,97,2
2022-03-31T13:00,6.0,0.10,0.10,51,100,77,100,3
2022-03-31T14:00,6.9,0.00,0.00,3,100,62,100,5
2022-03-31T15:00,7.2,0.00,0.00,3,100,47,99,7
2022-03-31T16:00,6.8,0.00,0.00,3,87,30,99,1
2022-03-31T17:00,6.4,0.00,0.00,2,62,11,87,0
2022-03-31T18:00,5.2,0.10,0.10,51,99,47,94,0
2022-03-31T19:00,2.9,0.20,0.20,51,97,50,87,0
2022-03-31T20:00,2.2,0.00,0.00,2,73,33,72,0
2022-03-31T21:00,1.6,0.00,0.00,3,83,46,69,0
2022-03-31T22:00,1.0,0.00,0.00,1,40,38,9,0
2022-03-31T23:00,1.0,0.00,0.00,3,83,90,3,0
2022-04-01T00:00,1.1,0.00,0.00,2,69,75,3,0
2022-04-01T01:00,1.2,0.00,0.00,3,95,96,14,0
2022-04-01T02:00,1.1,0.10,0.10,51,100,99,67,50
2022-04-01T03:00,0.8,0.20,0.10,71,100,99,78,75
2022-04-01T04:00,0.6,0.20,0.00,71,100,100,85,49
2022-04-01T05:00,0.3,0.20,0.00,71,100,100,97,21
2022-04-01T06:00,0.1,0.30,0.00,73,100,100,100,2
2022-04-01T07:00,0.1,0.80,0.00,73,100,100,100,1
2022-04-01T08:00,0.3,0.50,0.00,73,100,100,100,27
2022-04-01T09:00,0.7,0.30,0.00,73,100,95,100,41
2022-04-01T10:00,1.8,0.20,0.00,71,100,99,62,77
2022-04-01T11:00,2.2,0.20,0.10,71,100,97,79,81
2022-04-01T12:00,2.9,0.20,0.10,71,100,99,100,87
2022-04-01T13:00,3.5,0.10,0.10,51,100,95,100,96
2022-04-01T14:00,3.2,0.10,0.10,51,100,75,98,99
2022-04-01T15:00,3.3,0.10,0.10,51,100,93,95,100
2022-04-01T16:00,3.2,0.00,0.00,3,100,71,87,100
2022-04-01T17:00,2.9,0.00,0.00,3,100,79,95,100
2022-04-01T18:00,2.2,0.00,0.00,3,100,31,91,100
2022-04-01T19:00,1.5,0.00,0.00,3,100,60,99,100
2022-04-01T20:00,1.0,0.10,0.10,51,100,76,99,100
2022-04-01T21:00,0.9,0.10,0.00,71,100,77,100,99
2022-04-01T22:00,0.9,0.00,0.00,3,100,81,97,90
2022-04-01T23:00,0.9,0.00,0.00,3,100,75,96,86
2022-04-02T00:00,0.6,0.00,0.00,3,92,33,81,44
2022-04-02T01:00,0.3,0.00,0.00,2,67,9,90,16
2022-04-02T02:00,0.1,0.00,0.00,2,69,5,95,24
2022-04-02T03:00,0.2,0.00,0.00,3,81,6,98,56
2022-04-02T04:00,-0.0,0.00,0.00,3,83,7,99,56
2022-04-02T05:00,-0.2,0.00,0.00,3,90,9,100,72
2022-04-02T06:00,-0.1,0.00,0.00,3,86,5,100,72
2022-04-02T07:00,0.9,0.00,0.00,3,84,4,100,69
2022-04-02T08:00,1.9,0.10,0.10,51,90,27,100,19
2022-04-02T09:00,2.8,0.10,0.10,51,92,28,100,24
2022-04-02T10:00,3.7,0.00,0.00,3,100,58,97,2
2022-04-02T11:00,4.6,0.00,0.00,3,97,65,63,1
2022-04-02T12:00,5.0,0.00,0.00,3,100,99,92,6
2022-04-02T13:00,4.8,0.00,0.00,3,100,97,98,1
2022-04-02T14:00,5.2,0.00,0.00,3,98,47,92,0
2022-04-02T15:00,5.4,0.00,0.00,3,100,57,94,4
2022-04-02T16:00,5.1,0.00,0.00,3,100,52,85,11
2022-04-02T17:00,4.8,0.00,0.00,3,100,60,92,45
2022-04-02T18:00,4.1,0.00,0.00,3,100,58,75,78
2022-04-02T19:00,2.8,0.00,0.00,3,91,42,58,61
2022-04-02T20:00,1.9,0.00,0.00,1,42,16,25,41
2022-04-02T21:00,1.1,0.00,0.00,0,12,7,7,4
2022-04-02T22:00,0.6,0.00,0.00,0,5,5,0,1
2022-04-02T23:00,0.1,0.00,0.00,0,7,4,5,0
2022-04-03T00:00,-0.5,0.00,0.00,0,11,7,8,0
2022-04-03T01:00,-1.2,0.00,0.00,0,4,2,3,1
2022-04-03T02:00,-1.9,0.00,0.00,0,2,0,1,4
2022-04-03T03:00,-2.5,0.00,0.00,0,11,6,0,19
2022-04-03T04:00,-3.0,0.00,0.00,0,9,7,0,8
2022-04-03T05:00,-3.6,0.00,0.00,0,0,0,0,0
2022-04-03T06:00,-3.6,0.00,0.00,0,0,0,0,0
2022-04-03T07:00,-0.6,0.00,0.00,0,0,0,0,0
2022-04-03T08:00,1.7,0.00,0.00,0,0,0,0,0
2022-04-03T09:00,3.4,0.00,0.00,0,0,0,0,0
2022-04-03T10:00,4.7,0.00,0.00,2,51,56,0,2
2022-04-03T11:00,5.9,0.00,0.00,3,84,78,0,45
2022-04-03T12:00,6.4,0.00,0.00,3,100,92,11,41
2022-04-03T13:00,7.0,0.00,0.00,3,100,96,94,1
2022-04-03T14:00,7.1,0.00,0.00,2,78,51,53,0
2022-04-03T15:00,6.9,0.00,0.00,3,84,65,42,0
2022-04-03T16:00,6.7,0.00,0.00,3,99,79,46,0
2022-04-03T17:00,6.0,0.00,0.00,3,81,90,0,0
2022-04-03T18:00,5.1,0.00,0.00,2,79,88,0,0
2022-04-03T19:00,4.1,0.20,0.20,51,77,85,0,0
2022-04-03T20:00,3.2,0.00,0.00,3,87,64,6,86
2022-04-03T21:00,2.7,0.00,0.00,1,50,28,0,81
2022-04-03T22:00,1.8,0.00,0.00,1,26,0,0,87
2022-04-03T23:00,1.0,0.00,0.00,1,26,0,0,87
2022-04-04T00:00,0.7,0.00,0.00,0,0,0,0,1
2022-04-04T01:00,1.0,0.00,0.00,0,14,0,0,45
2022-04-04T02:00,0.7,0.00,0.00,2,59,0,48,99
2022-04-04T03:00,0.7,0.00,0.00,1,31,0,2,100
2022-04-04T04:00,0.8,0.00,0.00,1,31,0,1,100
2022-04-04T05:00,1.2,0.00,0.00,2,69,23,31,99
2022-04-04T06:00,1.8,0.30,0.30,51,89,18,77,90
2022-04-04T07:00,3.1,0.00,0.00,3,100,46,91,95
2022-04-04T08:00,3.9,0.10,0.10,51,100,35,99,100
2022-04-04T09:00,4.5,0.00,0.00,3,100,44,98,100
2022-04-04T10:00,4.6,0.10,0.10,51,100,29,78,100
2022-04-04T11:00,4.6,0.50,0.50,53,100,87,95,98
2022-04-04T12:00,4.3,1.30,1.30,61,100,100,97,100
2022-04-04T13:00,4.0,1.10,1.10,55,100,100,85,84
2022-04-04T14:00,4.2,0.80,0.80,53,100,100,89,97
2022-04-04T15:00,4.6,0.50,0.50,53,100,100,87,95
2022-04-04T16:00,5.0,0.50,0.50,53,100,100,100,97
2022-04-04T17:00,5.3,1.40,1.40,61,100,100,97,98
2022-04-04T18:00,5.6,0.40,0.40,51,100,100,88,100
2022-04-04T19:00,4.8,0.40,0.40,51,100,100,99,99
2022-04-04T20:00,4.8,1.10,1.10,55,100,100,79,99
2022-04-04T21:00,5.2,0.50,0.50,53,100,100,67,99
2022-04-04T22:00,5.7,0.20,0.20,51,100,100,88,78
2022-04-04T23:00,6.6,0.20,0.20,51,100,100,99,26
2022-04-05T00:00,7.5,0.10,0.10,51,100,100,74,77
2022-04-05T01:00,8.4,0.10,0.10,51,100,100,94,93
2022-04-05T02:00,9.0,0.10,0.10,51,100,100,74,94
2022-04-05T03:00,9.2,0.40,0.40,51,100,100,50,93
2022-04-05T04:00,9.1,0.30,0.30,51,100,100,93,88
2022-04-05T05:00,8.9,0.10,0.10,51,100,100,81,95
2022-04-05T06:00,8.8,0.10,0.10,51,100,100,47,99
2022-04-05T07:00,9.4,0.20,0.20,51,100,100,77,92
2022-04-05T08:00,9.6,0.00,0.00,3,100,100,99,42
2022-04-05T09:00,10.1,0.10,0.10,51,100,88,100,34
2022-04-05T10:00,11.0,0.30,0.30,51,100,100,99,12
2022-04-05T11:00,11.5,0.30,0.30,51,100,100,98,73
2022-04-05T12:00,11.9,0.10,0.10,51,100,100,91,31
2022-04-05T13:00,12.9,0.30,0.30,51,100,100,38,80
2022-04-05T14:00,13.0,0.20,0.20,51,100,100,45,93
2022-04-05T15:00,12.7,0.10,0.10,51,100,100,45,96
2022-04-05T16:00,12.5,0.00,0.00,3,100,94,38,90
2022-04-05T17:00,12.0,0.10,0.10,51,100,99,51,85
2022-04-05T18:00,11.3,0.00,0.00,3,100,100,5,81
2022-04-05T19:00,9.9,0.10,0.10,51,100,99,0,45
2022-04-05T20:00,9.3,0.00,0.00,3,92,100,0,6
2022-04-05T21:00,9.0,0.00,0.00,3,92,100,3,0
2022-04-05T22:00,8.7,0.00,0.00,3,99,100,11,8
2022-04-05T23:00,8.4,0.00,0.00,3,100,100,24,46
2022-04-06T00:00,8.3,0.00,0.00,3,100,92,9,59
2022-04-06T01:00,8.2,0.00,0.00,1,48,52,0,5
2022-04-06T02:00,7.8,0.00,0.00,1,47,52,0,0
2022-04-06T03:00,7.7,0.00,0.00,2,53,59,0,0
2022-04-06T04:00,7.7,0.00,0.00,2,58,64,0,1
2022-04-06T05:00,7.9,0.00,0.00,2,76,71,0,39
2022-04-06T06:00,7.8,0.00,0.00,3,91,73,0,84
2022-04-06T07:00,8.1,0.00,0.00,3,100,96,0,72
2022-04-06T08:00,8.5,0.00,0.00,3,100,100,0,55
2022-04-06T09:00,9.0,0.00,0.00,3,100,97,46,82
2022-04-06T10:00,9.6,0.00,0.00,3,100,100,88,99
2022-04-06T11:00,10.5,0.00,0.00,3,100,100,85,99
2022-04-06T12:00,11.5,0.00,0.00,3,100,100,56,84
2022-04-06T13:00,11.7,0.00,0.00,3,100,100,81,97
2022-04-06T14:00,11.4,0.10,0.10,51,100,100,69,100
2022-04-06T15:00,11.1,0.10,0.10,51,100,100,93,97
2022-04-06T16:00,10.7,0.70,0.70,53,100,87,99,91
2022-04-06T17:00,10.5,0.30,0.30,51,100,78,93,27
2022-04-06T18:00,10.0,0.60,0.60,53,100,100,64,16
2022-04-06T19:00,9.4,0.90,0.90,53,100,100,84,2
2022-04-06T20:00,9.3,0.30,0.30,51,100,98,50,15
2022-04-06T21:00,9.0,0.10,0.10,51,100,96,90,71
2022-04-06T22:00,8.8,0.10,0.10,51,100,100,81,100
2022-04-06T23:00,8.8,0.20,0.20,51,100,100,45,84
2022-04-07T00:00,8.7,0.20,0.20,51,100,92,33,4
2022-04-07T01:00,8.5,0.10,0.10,51,100,48,90,9
2022-04-07T02:00,8.5,0.10,0.10,51,87,80,24,3
2022-04-07T03:00,8.6,0.10,0.10,51,87,49,72,0
2022-04-07T04:00,8.6,0.80,0.80,53,87,9,98,67
2022-04-07T05:00,8.5,0.80,0.80,53,100,79,99,95
2022-04-07T06:00,8.8,0.60,0.60,53,100,100,99,89
2022-04-07T07:00,9.1,0.70,0.70,53,100,100,98,15
2022-04-07T08:00,9.8,1.10,1.10,55,100,100,99,3
2022-04-07T09:00,10.0,3.10,3.10,63,100,99,99,23
2022-04-07T10:00,9.1,1.10,1.10,55,96,52,42,79
2022-04-07T11:00,9.7,0.00,0.00,1,42,34,4,29
2022-04-07T12:00,11.7,0.00,0.00,2,54,32,3,79
2022-04-07T13:00,12.0,0.10,0.10,51,13,11,5,1
2022-04-07T14:00,11.7,0.00,0.00,1,23,10,23,0
2022-04-07T15:00,11.5,0.00,0.00,1,35,4,13,78
2022-04-07T16:00,10.9,0.10,0.10,51,21,7,24,0
2022-04-07T17:00,10.2,0.00,0.00,1,27,15,22,0
2022-04-07T18:00,9.3,0.00,0.00,1,25,6,31,2
2022-04-07T19:00,8.3,0.20,0.20,51,41,22,36,0
2022-04-07T20:00,8.2,0.00,0.00,1,43,26,32,0
2022-04-07T21:00,7.9,0.00,0.00,2,56,36,27,26
2022-04-07T22:00,7.5,0.00,0.00,2,61,18,31,87
2022-04-07T23:00,6.3,0.40,0.40,51,80,43,31,74
2022-04-08T00:00,5.9,0.00,0.00,3,100,89,30,98
2022-04-08T01:00,5.5,0.00,0.00,3,100,88,15,100
2022-04-08T02:00,5.0,0.00,0.00,3,100,91,5,100
2022-04-08T03:00,4.6,0.00,0.00,3,100,93,7,99
2022-04-08T04:00,4.3,0.00,0.00,3,100,53,97,100
2022-04-08T05:00,4.4,0.00,0.00,3,100,45,100,100
2022-04-08T06:00,4.7,0.00,0.00,3,100,38,100,100
2022-04-08T07:00,5.5,0.00,0.00,3,100,32,100,100
2022-04-08T08:00,5.8,0.00,0.00,3,100,35,100,100
2022-04-08T09:00,6.1,0.00,0.00,3,100,26,100,100
2022-04-08T10:00,6.6,0.00,0.00,2,75,3,70,100
2022-04-08T11:00,6.3,0.10,0.10,51,90,0,100,100
2022-04-08T12:00,5.7,0.30,0.30,51,100,21,100,100
2022-04-08T13:00,5.5,0.40,0.40,51,100,84,98,99
2022-04-08T14:00,5.1,0.40,0.40,51,100,100,97,96
2022-04-08T15:00,5.0,0.40,0.40,51,100,86,99,95
2022-04-08T16:00,5.1,0.30,0.30,51,100,80,100,99
2022-04-08T17:00,5.1,0.30,0.30,51,100,44,99,99
2022-04-08T18:00,4.6,0.20,0.20,51,100,31,98,89
2022-04-08T19:00,4.4,0.30,0.30,51,98,43,84,31
2022-04-08T20:00,4.3,0.00,0.00,2,56,25,50,11
2022-04-08T21:00,3.8,0.00,0.00,2,56,17,60,16
2022-04-08T22:00,3.3,0.00,0.00,1,34,8,5,78
2022-04-08T23:00,2.9,0.00,0.00,1,28,6,3,70
2022-04-09T00:00,2.6,0.00,0.00,1,24,11,15,18
2022-04-09T01:00,2.5,0.10,0.10,51,34,22,15,16
2022-04-09T02:00,2.4,0.10,0.10,51,7,5,0,9
2022-04-09T03:00,2.4,0.00,0.00,0,11,4,8,8
2022-04-09T04:00,2.0,0.00,0.00,1,50,5,58,34
2022-04-09T05:00,1.6,0.00,0.00,3,83,8,94,64
2022-04-09T06:00,1.9,0.00,0.00,2,61,5,79,31
2022-04-09T07:00,3.4,0.00,0.00,0,6,6,1,0
2022-04-09T08:00,5.3,0.00,0.00,1,26,26,4,0
2022-04-09T09:00,6.5,0.00,0.00,1,44,20,43,0
2022-04-09T10:00,7.8,0.10,0.10,51,51,4,77,3
2022-04-09T11:00,8.7,0.10,0.10,51,53,8,73,8
